ID,Name,Concepticon_ID,Concepticon_Gloss,POS
1819_undankbar,undankbar,,,Adjective
1820_losleer,"los, leer",,,Adjective
1821_leeresgerede,leeres Gerede,,,"Noun, common, feminine"
1822_leeresgerede,leeres Gerede,,,"Noun, common, neuter"
1823_hohleschwatzer,hohle Schwätzer,,,Adjective
1824_mitleerenhanden,mit leeren Händen,,,Adjective
1825_losen,lösen,,,Verb
1826_erlosenbefreien,"erlösen, befreien",,,Verb
1827_entwurzeledich,entwurzele dich,,,Verb
1828_fasten,Fasten,,,"Noun, common, feminine"
1829_leerenmagensnuchtern,"leeren Magens, nüchtern",,,Adjective
1830_lazarus,Lazarus,,,"Noun, proper"
1831_bleiben,bleiben,,,Verb
1832_leicht,leicht,,,Adjective
1833_leihensichborgenvon,leihen; sich borgen von,,,Verb
1834_korperleib,"Körper, Leib",,,"Noun, common, neuter"
1835_gefallen,Gefallen,,,"Noun, common, feminine"
1836_einemgefallenzugefallensein,"einem gefallen, zu Gefallen sein",,,Verb
1837_gefallen,gefallen,,,Verb
1838_vorhergefallen,vorhergefallen,,,Verb
1839_leiblichfleischlich,"leiblich, fleischlich",,,Adjective
1840_arzt,Arzt,,,<none>
1841_anstaunenbewundern,"anstaunen, bewundern",,,<none>
1842_meinenachahmer,meine Nachahmer,,,Verb
1843_sichverwandelneinegestaltannehmen,"sich verwandeln, eine Gestalt annehmen",,,Verb
1845_mitnachahmen,mitnachahmen,,,Verb
1846_airhgaleikon,þairh-gáleikon,,,Verb
1847_leinwand,Leinwand,,,"Noun, common, neuter"
1848_lassen,lassen,,,<none>
1849_kleinwenig,"klein, wenig",,,Adjective
1850_weggehnentweichenverreisen,"weggehn, entweichen, verreisen",,,Verb
1851_verlassenzurucklassen,"verlassen, zurücklassen",,,Verb
1852_kommengehn,"kommen, gehn",,,Verb
1853_hineingehn,hineingehn,,,Verb
1854_mithineingehn,mithineingehn,,,Verb
1855_hinzukommen,hinzukommen,,,Verb
1856_hindurchgehn,hindurchgehn,,,Verb
1857_ubersetzen,übersetzen,,,Verb
1858_hinausgehnweggehnverreisen,"hinausgehn, weggehn; verreisen",,,Verb
1859_obstwein,Obstwein,,,"Noun, common"
1860_arzt,Arzt,,,"Noun, common, masculine"
1861_heilung,Heilung,,,"Noun, common, masculine"
1862_heilen,heilen,,,Verb
1863_herstellen,herstellen,,,Verb
1864_lassen,lassen,,,Verb
1865_entlassen,entlassen,,,Verb
1866_lassenfreilassenentlassenunterlassenzulassenerlaubenerlassenvergebenherablassen,"lassen; frei lassen, entlassen; unterlassen; zulassen, erlauben; erlassen, vergeben; herablassen",,,Verb
1867_ausschlieen,ausschließen,,,Verb
1868_scheiden,scheiden,,,Verb
1869_gelegenheitveranlassung,"Gelegenheit, Veranlassung",,,"Noun, common"
1871_verraten,verraten,,,Verb
1872_hingebenuberlassen,"hingeben, überlassen",,,Verb
1873_leben,Leben,,,"Noun, common, feminine"
1874_leben,leben,,,Verb
1875_mitleben,mitleben,,,Verb
1876_ubrigbleiben,übrig bleiben,,,Verb
1877_liegen,liegen,,,Verb
1878_stehtinmeinermacht,steht in meiner Macht,,,Verb
1879_unterliegen,unterliegen,,,Verb
1880_lagerbett,"Lager, Bett",,,"Noun, common, masculine"
1881_lima,lima,,,Foreign word
1882_weggehn,weggehn,,,Verb
1883_lesensammeln,"lesen, sammeln",,,Verb
1884_zusammenlesenversammeln,"zusammenlesen, versammeln",,,Verb
1885_listig,listig,,,Adjective
1886_list,List,,,"Noun, common"
1888_bittgebet,Bittgebet,,,"Noun, common, feminine"
1889_heuchelnmit,heucheln mit,,,Verb
1890_glied,Glied,,,"Noun, common, masculine"
1891_lieblich,lieblich,,,Adjective
1893_einemdanken,einem  danken,,,<none>
1894_lieb,lieb,,,Adjective
1895_heiratehe,"Heirat, Ehe",,,"Noun, common, feminine"
1896_heiraten,heiraten,,,Verb
1897_einweibnehmen,ein Weib nehmen,,,Verb
1898_lugen,lügen,,,Verb
1899_luge,Lüge,,,"Noun, common"
1900_lugenprophet,Lügenprophet,,,"Noun, common, masculine"
1901_lugenredend,Lügen redend,,,Adjective
1902_lugner,Lügner,,,"Noun, common, masculine"
1904_helleglanz,"Helle, Glanz",,,"Noun, common, feminine"
1905_hell,hell,,,Adjective
1906_licht,Licht,,,"Noun, common, neuter"
1907_leuchten,leuchten,,,Verb
1909_erleuchten,erleuchten,,,Verb
1910_etwasverlieren,etwas verlieren,,,Verb
1911_heuchelei,Heuchelei,,,"Noun, common, feminine"
1912_gaukler,Gaukler,,,Adjective
1913_sanger,Sänger,,,"Noun, common, masculine"
1914_einemlobsingen,einem lobsingen,,,Verb
1915_flachehand,flache Hand,,,"Noun, common, masculine"
1918_giftkundig,giftkundig,,,Adjective
1919_giftmischereizauberei,"Giftmischerei, Zauberei",,,"Noun, common, feminine"
1920_angesicht,Angesicht,,,"Noun, common, feminine"
1921_luft,Luft,,,"Noun, common"
1922_verschlieen,verschließen,,,Verb
1923_erschlieenoffnen,"erschließen, öffnen",,,Verb
1924_leuchtelicht,"Leuchte, Licht",,,"Noun, common, neuter"
1925_leuchter,Leuchter,,,"Noun, common, masculine"
1926_lukas,Lukas,,,"Noun, proper"
1927_lukius,Lukius,,,"Noun, proper"
1928_sichverschlieen,sich verschließen,,,Verb
1929_sicherschlieenoffnen,"sich erschließen, öffnen",,,Verb
1930_losegeld,Lösegeld,,,"Noun, common"
1931_verlorengehn,verloren gehn,,,Verb
1932_begehren,begehren,,,Verb
1933_lustbegierde,"Lust, Begierde",,,"Noun, common, masculine"
1934_ersehnt,ersehnt,,,Adjective
1935_tauschen,taüschen,,,Verb
1936_verfuhrenirrefuhren,"verführen, irre führen",,,Verb
1937_lwddomaeis,Lwddomaeis,,,"Noun, proper"
1939_lwstrws,Lwstrws,,,"Noun, proper"
1941_konnenvermogen,"können, vermögen",,,Verb
1942_geltenbedeuten,"gelten, bedeuten",,,Verb
1943_jungfrauschaft,Jungfrauschaft,,,"Noun, common, feminine"
1944_jungfrau,Jungfrau,,,"Noun, common, feminine"
1945_magdalan,Magdalan,,,"Noun, proper"
1946_magdalene,Magdalene,,,"Noun, proper"
1947_knablein,Knäblein,,,"Noun, common, masculine"
1948_knabe,Knabe,,,"Noun, common, masculine"
1949_mahath,Mahath,,,"Noun, proper"
1950_machtigmoglich,mächtig; möglich,,,Adjective
1951_vergewaltigenraubenkrankenqualenerpressenmihandeln,"vergewaltigen; rauben; kränken, quälen; erpressen; mißhandeln",,,Verb
1952_mahts,mahts,,,<none>
1953_machtkraftvermogen,"Macht, Kraft, Vermögen",,,"Noun, common, feminine"
1954_tauschen,tauschen,,,Verb
1955_verwandeln,verwandeln,,,Verb
1956_mist,Mist,,,"Noun, common, masculine"
1958_runzel,Runzel,,,"Noun, common"
1960_pergament,Pergament,,,"Noun, common, masculine"
1961_gemeinmachen,gemein machen,,,Verb
1962_verunreinigen,verunreinigen,,,Verb
1963_mehr,mehr,,,"Adverb, Comparative"
1965_dergrote,der größte,,,"Adverb, Superlative"
1966_hochstens,höchstens,,,"Adverb, Comparative"
1968_abhauenabschneiden,"abhauen, abschneiden",,,Verb
1969_beschneiden,beschneiden,,,Verb
1970_zerschneidenverschneiden,"zerschneiden, verschneiden",,,Verb
1971_ausschneidenabschneidenausrotten,"ausschneiden, abschneiden, ausrotten",,,Verb
1972_geschenk,Geschenk,,,"Noun, common"
1973_groer,größer,,,"Adjective, Comparative"
1974_makeibis,Makeibis,,,"Noun, proper"
1975_makidoneis,Makidoneis,,,"Noun, proper"
1976_makidonja,Makidonja,,,"Noun, proper"
1977_makmas,Makmas,,,"Noun, proper"
1978_mahlen,mahlen,,,Verb
1979_malailaiel,[Malailaiel],,,"Noun, proper"
1980_malkus,Malkus,,,"Noun, proper"
1981_sand,Sand,,,"Noun, common, masculine"
1982_motte,Motte,,,"Noun, common"
1984_mambres,Mambres,,,"Noun, proper"
1985_fleisch,Fleisch,,,"Noun, common, feminine"
1987_verhohnen,verhöhnen,,,Verb
1988_meinenglaubendafurhalten,"meinen, glauben, dafür halten",,,<none>
1989_fulle,Fülle,,,"Noun, common, feminine"
1990_menge,Menge,,,"Noun, common, feminine"
1991_mannigfaltig,mannigfaltig,,,Adjective
1993_reichlichvorhandenseinuberfluhabenan,"reichlich vorhanden sein, Überfluß haben an",,,Verb
1994_sichvermehrenzu,sich vermehren zu,,,Verb
1995_mancherviel,"mancher, viel",,,Adjective
1996_menschenmorder,Menschenmörder,,,"Noun, common, masculine"
1997_weltmenschheit,"Welt, Menschheit",,,"Noun, common, feminine"
1998_dergestaltnach,der Gestalt nach,,,"Noun, common"
1999_bild,Bild,,,"Noun, common, masculine"
2000_manna,manna,,,"Noun, common"
2001_menschmann,"Mensch, mann",,,"Noun, common, masculine"
2002_niemand,niemand,,,"Pronoun, indefinite"
2003_menschlichkeit,Menschlichkeit,,,"Noun, common, masculine"
2004_menschlich,menschlich,,,Adjective
2005_bereitschaft,Bereitschaft,,,"Noun, common, feminine"
2010_bereit,bereit,,,Adjective
2011_derherrkommt,der Herr kommt,,,Foreign word
2012_meer,Meer,,,"Noun, common, feminine"
2013_maria,Maria,,,<none>
2014_perle,Perle,,,"Noun, common"
2016_marja,Marja,,,"Noun, proper"
2017_markgrenze,"Mark, Grenze",,,"Noun, common, feminine"
2018_marcellusvonancyra,Marcellus von Ancyra,,,"Noun, proper"
2019_gamarkon,[ga-markon],,,Verb
2020_markus,Markus,,,"Noun, proper"
2021_martyrer,Martyrer,,,"Noun, common"
2022_mara,Marþa,,,"Noun, proper"
2023_argernis,Ärgernis,,,"Noun, common, feminine"
2024_einenargernihmzumargernissein,"einen ärgern, ihm zum Ärgernis sein",,,Verb
2025_argernisnehmen,Ärgernis nehmen,,,Verb
2026_argerniserregen,Ärgernis erregen,,,Verb
2027_ranzenspeisesack,"Ranzen, Speisesack",,,"Noun, common, masculine"
2029_essen,essen,,,Verb
2030_speise,Speise,,,"Noun, common, masculine"
2031_mattaanis,Mattaþanis,,,"Noun, proper"
2034_matat,Matþat,,,"Noun, proper"
2035_wurm,Wurm,,,"Noun, common, masculine"
2036_versammlungsortmarktplatz,"Versammlungsort, Marktplatz",,,"Noun, common"
2037_rederedeweise,"Rede, Redeweise",,,"Noun, common, feminine"
2038_reden,reden,,,Verb
2039_mausalis,Maþusalis,,,"Noun, proper"
2040_einenerinnern,einen erinnern,,,Verb
2041_einenerinnernan,einen erinnern an,,,Verb
2042_morgen,Morgen,,,"Noun, common, masculine"
2043_verkurzen,verkürzen,,,Verb
2044_sorgenfur,sorgen für ,,,Verb
2045_mord,Mord,,,"Noun, common, neuter"
2046_morden,morden,,,Verb
2048_madchen,Mädchen,,,"Noun, common, feminine"
2049_eidam,Eidam,,,"Noun, common, masculine"
2050_mein,mein,,,"Pronoun, possesive"
2051_schwert,Schwert,,,"Noun, common"
2052_zeitstunde,"Zeit, Stunde",,,"Noun, common, neuter"
2053_scheffel,Scheffel,,,"Noun, common, masculine"
2055_aufschreiben,aufschreiben,,,Verb
2056_vorzeichnenvormalen,"vorzeichnen, vormalen",,,Verb
2057_schreiben,schreiben,,,Verb
2058_vorherschreiben,vorher schreiben,,,Verb
2059_unterschreiben,unterschreiben,,,Verb
2061_mond,Mond,,,"Noun, common, masculine"
2062_monat,Monat,,,"Noun, common, masculine"
2063_verkundigungpredigt,"Verkündigung, Predigt",,,"Noun, common, feminine"
2064_merila,Merila,,,"Noun, proper"
2065_geruchtkunde,"Gerücht, Kunde",,,"Noun, common, feminine"
2067_verkundigerprediger,"Verkündiger, Prediger",,,"Noun, common, masculine"
2069_einemeinefrohebotschaftkunden,einem eine frohe Botschaft künden,,,Verb
2070_lastern,lästern,,,Verb
2071_sichverbreiten,sich  verbreiten,,,Verb
2072_tischschusselplattekelter,"Tisch; Schüssel, Platte; Kelter",,,"Noun, common, neuter"
2073_zwischenwand,Zwischenwand,,,"Noun, common"
2074_uberflutungsintflut,"Überflutung, Sintflut",,,"Noun, common, feminine"
2076_diebewohnteerdedererdkreis,"die bewohnte Erde, der Erdkreis",,,"Noun, common, masculine"
2077_mitte,Mitte,,,"Noun, common, feminine"
2078_mittler,Mittler,,,"Noun, common, masculine"
2080_groe,Größe,,,"Noun, common, feminine"
2082_preisen,preisen,,,Verb
2083_verherrlichtwerden,verherrlicht werden,,,Verb
2084_gro,groß,,,Adjective
2085_hochmutig,hochmütig,,,Adjective
2086_milde,Milde,,,"Noun, common, feminine"
2087_wolke,Wolke,,,"Noun, common, masculine"
2088_diesoldaten,die Soldaten,,,Verb
2089_honig,Honig,,,"Noun, common, neuter"
2090_milch,Milch,,,"Noun, common, feminine"
2091_mimz,mimz,,,"Noun, common"
2092_derkleinstegeringste,"der kleinste, geringste",,,"Adjective, Superlative"
2093_kleinergeringer,"kleiner, geringer",,,"Adjective, Comparative"
2094_minderweniger,"minder, weniger",,,"Adverb, Comparative"
2095_abnehmen,abnehmen,,,Verb
2096_missetat,Missetat,,,"Noun, common, feminine"
2097_verschieden,verschieden,,,Adjective
2098_zwiespaltmirede,"Zwiespalt, Mißrede",,,"Noun, common, feminine"
2099_ubeltater,Übeltäter,,,<none>
2100_einander,einander,,,Adverb
2102_messen,messen,,,Verb
2103_zumessen,zumessen,,,Verb
2104_wandelnsichbenehmenleben,"wandeln, sich benehmen, leben",,,Verb
2105_ma,Maß,,,"Noun, common, feminine"
2106_ermessendenkenuberlegen,"ermessen, denken, überlegen",,,Verb
2108_uberlegunggedanke,"Überlegung, Gedanke",,,"Noun, common, feminine"
2109_mitbeiunter,"mit, bei, unter",,,"Preposition, +D"
2110_zwischenwand,Zwischenwand,,,<none>
2111_inzwischen,inzwischen,,,Adverb
2112_wahrend,während,,,Conjunction
2113_bewutseingewissen,"Bewußtsein, Gewissen",,,"Noun, common, feminine"
2114_lohn,Lohn,,,"Noun, common, feminine"
2115_zornigauf,zornig auf ,,,Adjective
2116_ermudet,ermüdet,,,<none>
2117_moses,Moses,,,"Noun, proper"
2118_zoll,Zoll,,,"Noun, common, feminine"
2119_raumfinden,Raum finden,,,Verb
2120_zollner,Zöllner,,,"Noun, common, masculine"
2121_zollstatte,Zollstätte,,,"Noun, common, masculine"
2123_einembegegnen,einem begegnen,,,Verb
2124_zorn,Zorn,,,"Noun, common, masculine"
2125_nachgiebigkeitsanftmut,"Nachgiebigkeit, Sanftmut",,,"Noun, common, feminine"
2126_staub,Staub,,,"Noun, common, feminine"
2127_vonstaubirdisch,"von Staub, irdisch",,,Adjective
2128_einemdasmaulverbinden,einem das Maul verbinden,,,Verb
2129_meinenglaubendafurhalten,"meinen, glauben, dafür halten",,,Verb
2130_sicheinersache,sich einer Sache,,,Verb
2132_einenbesehnsehenauf,"einen besehn, sehen auf",,,Verb
2133_ziel,Ziel,,,"Noun, common, feminine"
2134_vergessen,vergessen,,,Verb
2135_gedankemeinung,"Gedanke, Meinung",,,"Noun, common, masculine"
2136_mund,Mund,,,"Noun, common, masculine"
2138_natter,Natter,,,"Noun, common"
2139_naem,[Naem],,,"Noun, proper"
2141_festnagelnan,festnageln an,,,Verb
2142_esisterlaubtnotig,"es ist erlaubt, nötig",,,Verb
2143_esgenugteinem,es genügt einem,,,Verb
2144_nahasson,Nahasson,,,"Noun, proper"
2145_abendessenabendmahlgastmahl,", Abendessen, Abendmahl, Gastmahl",,,"Noun, common, masculine"
2146_nacht,Nacht,,,"Noun, common, feminine"
2147_naiman,Naiman,,,"Noun, proper"
2149_beschimpfen,beschimpfen,,,Verb
2150_naitofaeis,Naitofaþeis,,,"Noun, proper"
2151_nakor,Nakor,,,"Noun, proper"
2152_nennen,nennen,,,Verb
2153_benennen,benennen,,,Verb
2154_name,Name,,,"Noun, common, neuter"
2155_mutfassensicherkuhnen,"Mut fassen, sich erkühnen",,,Verb
2156_aufhoren,aufhören,,,Verb
2157_nacktheit,Nacktheit,,,"Noun, common, feminine"
2158_nackt,nackt,,,Adjective
2159_narde,Narde,,,"Noun, common, masculine"
2160_rettungheil,"Rettung, Heil",,,"Noun, common, feminine"
2161_retten,retten,,,Verb
2162_heiland,Heiland,,,"Noun, common, masculine"
2163_errettenherstellen,"erretten, herstellen",,,Verb
2164_netz,Netz,,,"Noun, common, neuter"
2165_netzen,netzen,,,Verb
2166_benetzen,benetzen,,,Verb
2167_naan,Naþan,,,"Noun, proper"
2168_november,November,,,Foreign word
2169_kettehandschellen,"Kette, Handschellen",,,"Noun, common, feminine"
2170_notwendig,notwendig,,,Adjective
2171_notwendigkeit,Notwendigkeit,,,"Noun, common, feminine"
2172_nauel,Nauel,,,"Noun, proper"
2173_noch,noch,,,Adverb
2175_noch,noch,,,Unassigned
2176_undsogarnoch,und sogar noch,,,Unassigned
2177_naum,Naum,,,"Noun, proper"
2178_dertote,der Tote,,,"Noun, common, masculine"
2179_notigen,nötigen,,,Verb
2180_durchzwangveranlassen,durch Zwang veranlassen,,,Verb
2181_notzwang,"Not, Zwang",,,"Noun, common, feminine"
2182_tot,tot,,,Adjective
2183_begraben,begraben,,,Verb
2184_einenmitjemandbegraben,einen mit jemand  begraben,,,Verb
2185_nazarai,Nazaraiþ,,,"Noun, proper"
2187_nazoraernazarener,"Nazoräer, Nazarener",,,"Noun, proper"
2188_nein,nein,,,Unassigned
2189_nahe,nahe,,,Adverb
2190_naher,näher,,,"Adverb, Comparative"
2191_nahe,nahe,,,"Adverb, locative"
2192_sicheinemnahern,sich einem nähern,,,Verb
2193_herannahen,herannahen,,,Verb
2194_dernachste,der Nächste,,,"Noun, common, masculine"
2196_neid,Neid,,,"Noun, common, neuter"
2197_nekaudemus,Nekaudemus,,,<none>
2198_esaufjemandabgesehnhaben,es auf jemand abgesehn haben,,,Verb
2199_nerins,Nerins,,,"Noun, proper"
2200_nadel,Nadel,,,"Noun, common, feminine"
2203_dasverzehrenderrost,"das Verzehren, der Rost",,,"Noun, common"
2204_undnichtauchnichtnicht,"und nicht, auch nicht, nicht",,,Unassigned
2205_nikaudemus,Nikaudemus,,,"Noun, proper"
2206_nehmenannehmenaufnehmenempfangenfangen,"nehmen, annehmen, aufnehmen, empfangen, fangen",,,Verb
2207_abnehmenwegnehmen,"abnehmen, wegnehmen",,,Verb
2208_annehmenaufnehmenempfangen,"annehmen, aufnehmen, empfangen",,,Verb
2209_aufnehmenwohinversetzen,aufnehmen; wohin versetzen,,,Verb
2210_wegnehmen,wegnehmen,,,Verb
2211_besitzen,besitzen,,,Verb
2212_nehmen,nehmen,,,Verb
2213_mitnehmen,mitnehmen,,,Verb
2214_hernehmen,hernehmen,,,Verb
2215_annehmengeltenlassen,"annehmen, gelten lassen",,,Verb
2216_herausnehmenwegnehmen,"herausnehmen, wegnehmen",,,Verb
2217_genesenerrettetwerden,"genesen, errettet werden",,,Verb
2218_nist,nist,,,Unassigned
2219_helfen,helfen,,,Verb
2220_verwandter,Verwandter,,,"Noun, common, masculine"
2221_dieverwandte,die Verwandte,,,"Noun, common, feminine"
2222_nicht,nicht,,,Unassigned
2223_heimsuchung,Heimsuchung,,,"Noun, common, feminine"
2224_auskundschaftenausspionieren,"auskundschaften, ausspionieren",,,Verb
2225_erneuern,erneuern,,,Verb
2226_derneubekehrtederneuling," der Neubekehrte, der Neuling",,,"Participle, past"
2227_neu,neu,,,Adjective
2228_neuheit,Neuheit,,,"Noun, common, feminine"
2229_unverstand,Unverstand,,,"Noun, common, feminine"
2230_unmundigkindisch,"unmündig, kindisch",,,Adjective
2231_neun,neun,,,"Numeral, cardinal"
2232_derneunte,der neunte,,,"Numeral, ordinal"
2233_neunzig,neunzig,,,"Numeral, cardinal"
2234_treffenerreicheneinersachefrohsein,"treffen, erreichen; einer Sache froh sein",,,Verb
2235_ergreifenerwischen,"ergreifen, erwischen",,,Verb
2236_dieerunsreichlichgewahrte,die er uns reichlich gewährte,,,Verb
2237_zurgenugeversehnseinmit,zur Genüge versehn sein mit ,,,Verb
2238_aufdemachterdeck,auf dem Achterdeck,,,"Noun, common"
2239_nunjetzt,"nun, jetzt",,,Adverb
2240_denn,denn,,,Unassigned
2241_demnachdaher,"demnach, daher",,,Unassigned
2242_fangerfischer,"Fänger, Fischer",,,"Noun, common, masculine"
2243_nwmfan,Nwmfan,,,"Noun, proper"
2244_achpfui,"ach, pfui",,,Interjection
2247_sichfurchtenvor,sich fürchten vor ,,,Verb
2248_einenschrecken,einen schrecken,,,Verb
2249_zeithabend,Zeit habend,,,<none>
2250_osaiin,Osaiin,,,"Noun, proper"
2251_osanna,osanna,,,Foreign word
2252_leibrockunterkleid,"Leibrock, Unterkleid",,,"Noun, common, feminine"
2253_bekleiden, bekleiden,,,Verb
2255_paitrus,Paitrus,,,"Noun, proper"
2256_presbytergeistlicher,"Presbyter, Geistlicher",,,"Noun, common"
2257_troster,Tröster,,,"Noun, common, masculine"
2258_rusttag,Rüsttag,,,"Noun, common"
2259_paska,paska,,,"Noun, common"
2260_pasxa,pasxa,,,<none>
2262_purpur,Purpur,,,"Noun, common"
2263_paurpaura,paurpaura,,,<none>
2264_purpurn,purpurn,,,Adjective
2265_pawlus,Pawlus,,,"Noun, proper"
2266_palmbaum,Palmbaum,,,"Noun, common, masculine"
2267_peilatus,Peilatus,,,"Noun, proper"
2269_strae,Straße,,,"Noun, common, feminine"
2270_flicken,Flicken,,,"Noun, common"
2271_tanzen,tanzen,,,Verb
2273_praitoriaun,praitoriaun,,,"Noun, common"
2276_prophetin,Prophetin,,,"Noun, common, feminine"
2277_prophet,Prophet,,,"Noun, common"
2278_weissagung,Weissagung,,,"Noun, common"
2279_weissagen,weissagen,,,Verb
2280_priska,Priska,,,"Noun, proper"
2281_psalm,Psalm,,,"Noun, common"
2282_geldbeutel,Geldbeutel,,,"Noun, common"
2283_pfund,Pfund,,,"Noun, common"
2284_weinentrauern,"weinen, trauern",,,Verb
2285_sanftmut,Sanftmut,,,"Noun, common, feminine"
2286_sanftfreundlichgegen,"sanft, freundlich gegen",,,Adjective
2287_pfahlstachel,"Pfahl, Stachel",,,"Noun, common, neuter"
2288_quartus,Quartus,,,"Noun, proper"
2289_eheweib,Eheweib,,,"Noun, common, feminine"
2290_kommen,kommen,,,Verb
2291_hinzutreten,hinzutreten,,,Verb
2292_einenuberfallen,einen überfallen,,,Verb
2293_vorjemandhergehn,vor jemand hergehn,,,Verb
2295_zusammenkommen,zusammenkommen,,,Verb
2296_mitkommenmit,mitkommen mit,,,Verb
2297_umbringendentodgeben,"umbringen, den Tod geben",,,Verb
2298_weiblichengeschlechts,weiblichen Geschlechts,,,Adjective
2299_frauenzimmerweibsleute,"Frauenzimmer, Weibsleute",,,Adjective
2300_feminaweib,"femina, Weib",,,"Noun, common, feminine"
2301_verderben,Verderben,,,"Noun, common, feminine"
2304_verderbenumbringen,"verderben, umbringen",,,Verb
2305_umkommenzugrundegehn,"umkommen, zugrunde gehn",,,Verb
2306_sagen,sagen,,,Verb
2307_verzichtenauf,verzichten auf,,,Verb
2308_verleumdenverlastern,"verleumden, verlästern",,,Verb
2309_abschiednehmen,Abschied nehmen ,,,Verb
2310_sichentschuldigen,sich entschuldigen,,,Verb
2311_vorhersagen,vorhersagen,,,Verb
2312_furungultigerklarenaufheben,"für ungültig erklären, aufheben",,,Verb
2313_sichverabredenubereinkommenbeschlieen,"sich verabreden, übereinkommen, beschließen",,,Verb
2314_mitsprechennachsprechen,"mitsprechen, nachsprechen",,,Verb
2315_eingeredeverbreiten,ein Gerede verbreiten,,,Verb
2316_dieschwangere,die Schwangere,,,"Noun, common, feminine"
2317_magenmutterscho,Magen; Mutterschoß,,,"Noun, common, masculine"
2319_beleben,beleben,,,Verb
2320_mitbeleben,mitbeleben,,,Verb
2321_aufleben,aufleben,,,Verb
2322_lebendig,lebendig,,,Adjective
2323_feuchtigkeit,Feuchtigkeit,,,"Noun, common, feminine"
2324_daskommengegenwartankunftwiederkunftchristi,"das Kommen; Gegenwart, Ankunft, Wiederkunft Christi",,,"Noun, common, masculine"
2325_rabbaunei,rabbaunei,,,Foreign word
2326_rabbei,rabbei,,,Foreign word
2328_ratbeschlu,"Rat, Beschluß",,,"Noun, common, neuter"
2329_ratgeberratsherr,"Ratgeber, Ratsherr",,,"Noun, common, masculine"
2331_einenratgeben,einen Rat geben,,,Verb
2332_rechnen,rechnen,,,Verb
2333_einenubertreffenan,einen übertreffen an,,,Verb
2334_abschatzen,abschätzen,,,Verb
2335_darreichen,darreichen,,,Verb
2336_raibaikka,Raibaikka,,,"Noun, proper"
2337_verordnen,verordnen,,,Verb
2338_befehlenverordnenbestimmen,"befehlen, verordnen, bestimmen",,,Verb
2339_namlichdochetwa,"nämlich, doch, etwa",,,Conjunction
2340_alsgerechterweisen,als gerecht erweisen,,,Verb
2341_vollendsinordnungbringen,vollends in Ordnung bringen,,,Verb
2342_rechtgrade,"recht, grade",,,Adjective
2343_rechtrichtig,"recht, richtig",,,"Adverb, Comparative"
2344_zumaufstehnbringenaufrichtenerwecken,"zum Aufstehn bringen, aufrichten, erwecken",,,Verb
2345_raka,raka,,,Foreign word
2346_aufrecken,aufrecken,,,Verb
2347_rama,Rama,,,"Noun, proper"
2348_aufgehnlassen,aufgehn lassen,,,Verb
2349_meile,Meile,,,"Noun, common, feminine"
2350_zahlen,zählen,,,Verb
2351_abrechnungkontozahl,"Abrechnung, Konto; Zahl",,,"Noun, common, feminine"
2352_leichter,leichter,,,"Adjective, Comparative"
2353_einenberauben,einen berauben,,,Verb
2354_erzurntwerden,erzürnt werden,,,Verb
2355_raufen,raufen,,,Verb
2356_rohr,Rohr,,,"Noun, common, neuter"
2357_rot,rot,,,Adjective
2358_sprachesprechweise,"Sprache, Sprechweise",,,"Noun, common, feminine"
2359_haus,Haus,,,"Noun, common, neuter"
2360_vorsorgetreffenfur,Vorsorge treffen für,,,Verb
2361_einenvorherbestimmenzu,einen vorherbestimmen zu,,,Verb
2362_besorgengewahren,"besorgen, gewähren",,,Verb
2363_warumlassetihreuchsatzungenauflegenalslebtetihrinderwelt,"warum lasset ihr euch Satzungen auflegen, als lebtet ihr in der Welt",,,Verb
2364_reichherrschaftobrigkeit,"Reich, Herrschaft, Obrigkeit",,,"Noun, common, neuter"
2365_herrschenuber,herrschen über,,,Verb
2368_herrscherobrigkeit,"Herrscher, Obrigkeit",,,"Noun, common, masculine"
2369_zittern,zittern,,,Verb
2370_erzitternerbeben,"erzittern, erbeben",,,Verb
2371_daszittern,das Zittern,,,"Noun, common, feminine"
2372_erstehnsicherheben,"erstehn, sich erheben",,,Verb
2374_regen,Regen,,,"Noun, common, neuter"
2375_regnen,regnen,,,Verb
2376_haufen,häufen,,,Verb
2377_ruhe,Ruhe,,,"Noun, common, neuter"
2378_rennenlaufen,"rennen, laufen",,,Verb
2382_einenumringen,einen umringen,,,Verb
2383_hinzulaufen,hinzulaufen,,,Verb
2384_sicherstreckenreichenzu,"sich erstrecken, reichen zu",,,Verb
2385_vorhergehn,vorhergehn,,,Verb
2386_sichverlaufenzugeratenunter,"sich verlaufen zu, geraten unter",,,Verb
2387_zusammenlaufenzusammenkommen,"zusammenlaufen, zusammenkommen",,,Verb
2388_zufallenzuteilwerden,"zufallen, zuteil werden",,,Verb
2389_auslaufenausgehn,"auslaufen, ausgehn",,,Verb
2390_giebach,Gießbach,,,"Noun, common, feminine"
2391_finsternis,Finsternis,,,"Noun, common, neuter"
2392_finster,finster,,,Adjective
2393_finsterwerden,finster werden,,,Verb
2394_vernichtungvomewigentodgesagt,"Vernichtung, vom ewigen Tod gesagt",,,"Noun, common, feminine"
2396_verganglichsterblich,"vergänglich, sterblich",,,Adjective
2398_sprechenreden,"sprechen, reden",,,Verb
2399_murrendredenmurren,"murrend reden, murren",,,Verb
2400_miteinemreden,mit einem reden,,,Verb
2401_hof,Hof,,,"Noun, common, feminine"
